,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.75,2.25,4.50,5.00,33.49,0.2,0.00,-57.0,-7.737,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,1,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,5.00,5.50,27.87,0.3,0.00,-10.5,-3.864,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,2,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,5.50,2.75,177.53,0.0,0.00,33.4,1582.019,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,3,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,2.75,3.25,229.10,0.1,0.00,-3.1,-1419.310,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,4,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,3.25,3.75,77.82,0.1,0.00,-579.0,-120.519,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,5,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,3.75,4.25,40.15,0.1,0.00,569.5,-24.873,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,6,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,4.25,4.75,32.65,0.1,0.00,-22.5,-10.113,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,7,0,11.68,12.30,22.1,22/06/2017 09:59:36,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,4.75,5.25,33.00,0.2,0.00,18.9,-5.841,58.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.9,00.000000,00.000000,17062201,8,0,11.68,12.30,22.1,22/06/2017 09:59:37,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,2.75,3.25,238.39,0.2,0.00,34.9,-4830.205,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,1,0,11.68,12.46,26.0,22/06/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.25,3.75,92.57,0.1,0.00,-577.2,-267.939,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,2,0,11.68,12.46,26.0,22/06/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.75,4.25,43.24,0.0,0.00,569.4,-41.721,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,3,0,11.68,12.46,26.0,22/06/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.25,4.75,31.60,0.1,0.00,-22.4,-13.859,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,4,0,11.68,12.46,26.0,22/06/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.75,5.25,30.15,0.3,0.00,19.0,-7.121,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,5,0,11.68,12.46,26.0,22/06/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.25,5.75,17.33,0.5,0.00,5.6,-2.455,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,6,0,11.68,12.46,26.0,22/06/2017 09:59:47,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.75,3.00,156.78,0.1,0.00,21.0,1427.970,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,7,0,11.68,12.46,26.0,22/06/2017 09:59:47,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.00,3.50,202.25,0.1,0.00,-39.1,-1280.618,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,8,0,11.68,12.46,26.0,22/06/2017 09:59:47,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.50,4.00,67.91,0.1,0.00,29.2,-107.500,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,9,0,11.68,12.46,26.0,22/06/2017 09:59:47,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.00,4.50,37.87,0.2,0.00,36.9,-23.979,59.68,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.7,00.000000,00.000000,17062201,10,0,11.68,12.46,26.0,22/06/2017 09:59:47,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.50,5.00,31.80,0.2,0.00,-56.7,-10.311,61.12,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.5,00.000000,00.000000,17062201,1,0,11.65,12.48,26.0,22/06/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.00,5.50,25.54,0.3,0.00,-10.4,-4.732,61.12,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,24,6.5,00.000000,00.000000,17062201,2,0,11.65,12.48,26.0,22/06/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.00,3.50,337.72,0.2,0.00,4.8,-6156.686,53.69,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,378,20,7.0,00.000000,00.000000,17062201,1,0,11.74,12.46,26.5,22/06/2017 10:00:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.50,4.00,120.55,0.4,0.00,27.9,-313.955,53.69,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,378,20,7.0,00.000000,00.000000,17062201,2,0,11.74,12.46,26.5,22/06/2017 10:00:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.00,4.50,56.39,0.3,0.00,36.8,-48.955,53.69,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,378,20,7.0,00.000000,00.000000,17062201,3,0,11.74,12.46,26.5,22/06/2017 10:00:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.50,5.00,39.41,0.3,0.00,-56.3,-15.551,53.69,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,378,20,7.0,00.000000,00.000000,17062201,4,0,11.74,12.46,26.5,22/06/2017 10:00:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,5.00,5.50,31.90,0.1,0.00,-10.3,-7.389,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,1,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,5.50,3.25,133.08,0.2,0.00,25.4,1170.435,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,2,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.25,3.75,164.63,0.2,0.00,-574.4,-1022.538,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,3,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.75,4.25,69.64,0.3,0.00,568.5,-108.135,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,4,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.25,4.75,42.57,0.2,0.00,-22.5,-26.442,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,5,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.75,5.25,36.63,0.2,0.00,18.8,-11.376,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,6,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,5.25,5.75,20.51,0.2,0.00,5.9,-3.640,58.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,6.8,00.000000,00.000000,17062201,7,0,11.68,12.46,26.5,22/06/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.25,3.75,182.48,0.4,0.00,-541.1,-4766.383,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,1,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.75,4.25,86.93,0.3,0.00,568.7,-324.388,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,2,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.25,4.75,48.79,0.2,0.00,-22.6,-60.691,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,3,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.75,5.25,38.85,0.2,0.00,18.8,-21.968,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,4,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.25,5.75,20.99,0.2,0.00,6.0,-6.390,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,5,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.75,3.50,126.08,0.3,0.00,-22.3,1457.392,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,6,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.50,4.00,154.84,0.3,0.00,33.3,-1263.915,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,7,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.00,4.50,69.19,0.2,0.00,37.0,-141.201,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,8,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.50,5.00,43.79,0.2,0.00,-56.2,-35.742,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,9,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.00,5.50,33.67,0.1,0.00,-10.2,-13.741,76.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,31,5.2,00.000000,00.000000,17062201,10,0,11.59,12.30,22.1,22/06/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,3.50,4.00,346.90,0.1,0.00,11.9,-6027.992,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,1,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,4.00,4.50,132.07,0.1,0.00,34.3,-327.846,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,2,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,4.50,5.00,66.63,0.1,0.00,-56.4,-55.131,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,3,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,5.00,5.50,44.44,0.1,0.00,-10.2,-16.715,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,4,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,5.50,3.75,148.65,0.1,0.00,-541.9,1112.978,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,5,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,3.75,4.25,178.64,0.1,0.00,562.4,-970.083,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,6,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,4.25,4.75,80.97,0.1,0.00,-23.5,-109.920,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,7,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
