644   (removed low and high geometric factor measurements, added 2% noise to R                                                   
576	3	12	3	10	1	4	1	6	0.047276492
577	3	9	3	7	1	1	1	3	0.049644943
578	3	18	3	16	1	10	1	12	0.05356764
579	3	13	3	11	1	5	1	7	0.035789969
580	3	25	3	23	1	17	1	19	0.048361139
581	3	15	3	13	1	7	1	9	0.04232684
582	3	24	3	22	1	15	1	17	0.047144361
583	3	11	3	9	1	2	1	4	0.054659383
584	3	14	3	12	1	5	1	7	0.037734959
585	3	25	3	23	1	16	1	18	0.048106352
586	3	22	3	20	1	13	1	15	0.045578805
587	3	15	3	13	1	6	1	8	0.039787261
588	3	13	3	11	1	4	1	6	0.041549915
589	3	18	3	16	1	9	1	11	0.053642727
590	3	19	3	17	1	10	1	12	0.053281977
591	3	23	3	21	1	14	1	16	0.046438055
592	3	16	3	14	1	7	1	9	0.045505053
593	3	10	3	8	1	1	1	3	0.051667177
594	3	20	3	18	1	11	1	13	0.04921799
595	3	12	3	10	1	3	1	5	0.047304036
596	3	17	3	15	1	8	1	10	0.050860509
597	3	21	3	19	1	12	1	14	0.047911614
598	3	22	3	20	1	12	1	14	0.042485273
599	3	20	3	18	1	10	1	12	0.047420009
600	3	14	3	12	1	4	1	6	0.036783703
601	3	11	3	9	1	1	1	3	0.047816408
602	3	16	3	14	1	6	1	8	0.037892842
603	3	15	3	13	1	5	1	7	0.036001819
604	3	12	3	10	1	2	1	4	0.043559399
605	3	17	3	15	1	7	1	9	0.04146101
606	3	23	3	21	1	13	1	15	0.041134387
607	3	19	3	17	1	9	1	11	0.049527948
608	3	24	3	22	1	14	1	16	0.04122837
609	3	25	3	23	1	15	1	17	0.043227365
610	3	18	3	16	1	8	1	10	0.046008907
611	3	13	3	11	1	3	1	5	0.038761418
612	3	21	3	19	1	11	1	13	0.043465782
613	3	13	3	11	1	6	1	8	0.020876573
614	3	17	3	15	1	10	1	12	0.047708355
615	3	19	3	17	1	12	1	14	0.040128371
616	3	20	3	18	1	13	1	15	0.035642247
617	3	15	3	13	1	8	1	10	0.038807707
618	3	12	3	10	1	5	1	7	0.031728408
619	3	23	3	21	1	16	1	18	0.036674516
620	3	8	3	6	1	1	1	3	0.038035589
621	3	25	3	23	1	18	1	20	0.03721574
622	3	10	3	8	1	3	1	5	0.04878116
623	3	16	3	14	1	9	1	11	0.050803926
624	3	11	3	9	1	4	1	6	0.048066816
625	3	22	3	20	1	15	1	17	0.038077026
626	3	24	3	22	1	17	1	19	0.036949177
627	3	9	3	7	1	2	1	4	0.04337625
628	3	18	3	16	1	11	1	13	0.041088724
629	3	14	3	12	1	7	1	9	0.027721506
630	3	21	3	19	1	14	1	16	0.036540728
631	3	15	3	13	1	4	1	6	0.033156987
632	3	14	3	12	1	3	1	5	0.032944478
633	3	23	3	21	1	12	1	14	0.03708004
634	3	19	3	17	1	8	1	10	0.041257766
635	3	22	3	20	1	11	1	13	0.038723186
636	3	21	3	19	1	10	1	12	0.039816478
637	3	25	3	23	1	14	1	16	0.036487978
638	3	17	3	15	1	6	1	8	0.034176841
639	3	18	3	16	1	7	1	9	0.036265024
640	3	16	3	14	1	5	1	7	0.031718165
641	3	24	3	22	1	13	1	15	0.036761158
642	3	20	3	18	1	9	1	11	0.042305752
643	3	12	3	10	1	1	1	3	0.038737049
644	3	13	3	11	1	2	1	4	0.034405366


