,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,7.50,8.00,5.50,6.00,482.08,0.0,13.26,99.0,-100.663,19.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.52,23.27,20.37,18.74,16.51,15.49,14.69,13.33,12.70,11.69,11.48,10.94,10.54,9.33,8.84,8.91,8.52,8.31,7.54,7.40,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.5,00.000000,00.000000,18102305,8,0,12.75,12.21,18.7,23/10/2018 16:36:38,0.0,0.00,0.0
,Mixed / non conventional,7.50,8.00,6.00,6.50,511.60,0.0,13.71,-58.2,-267.065,19.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.24,23.81,21.24,19.29,17.40,16.22,15.05,14.07,13.17,12.33,11.79,11.08,10.55,9.79,9.35,9.09,8.65,8.32,7.97,7.73,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.5,00.000000,00.000000,18102305,9,0,12.75,12.21,18.7,23/10/2018 16:36:38,0.0,0.00,0.0
,Mixed / non conventional,7.50,8.00,6.50,7.00,340.86,0.0,15.29,55.6,-711.730,19.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.03,25.62,22.95,20.93,19.21,17.89,16.66,15.60,14.75,13.93,13.28,12.64,12.02,11.40,10.96,10.55,10.12,9.84,9.42,9.06,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.5,00.000000,00.000000,18102305,10,0,12.75,12.21,18.7,23/10/2018 16:36:38,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,2.50,3.00,498.02,0.0,10.89,-38.3,-5.215,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.98,13.91,14.59,16.48,12.19,11.16,14.77,13.56,6.35,14.08,13.56,7.73,8.24,7.90,6.01,9.62,4.29,8.59,5.67,7.04,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,1,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,3.00,3.50,546.16,0.0,10.44,110.5,-7.626,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.03,18.68,15.86,15.98,12.34,10.69,11.28,8.93,8.22,6.81,8.81,10.46,8.11,7.75,10.10,5.76,7.40,8.11,7.40,7.05,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,2,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,3.50,4.00,564.35,0.0,8.23,-37.5,-10.834,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,16.53,12.40,11.41,11.16,9.34,9.51,10.17,7.77,6.86,7.44,7.11,6.04,5.46,3.47,2.40,5.37,4.22,6.12,3.14,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,3,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,4.00,4.50,550.72,0.0,8.80,53.9,-15.104,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.34,17.37,16.25,13.40,10.56,11.92,8.30,8.66,7.95,7.06,7.23,8.42,5.04,5.28,6.70,4.98,3.02,4.33,4.74,4.45,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,4,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,4.50,5.00,537.32,0.0,10.31,-35.6,-22.104,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.79,19.82,16.66,14.51,12.24,10.82,10.50,9.69,9.28,10.70,9.36,7.74,7.70,8.63,7.26,7.38,6.89,6.49,6.36,3.40,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,5,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,5.00,5.50,693.53,0.0,11.34,-102.6,-45.649,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.34,20.00,18.88,16.02,13.92,13.29,12.29,11.93,11.40,10.34,9.93,8.81,8.15,8.36,7.75,7.68,6.54,6.22,7.28,5.69,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,6,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,5.50,6.00,480.03,0.0,12.29,105.8,-55.293,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.47,21.30,19.00,17.07,15.80,14.61,13.25,12.56,11.91,11.50,11.36,9.38,9.44,8.91,8.15,8.99,7.48,7.37,7.74,6.42,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,7,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,6.00,6.50,551.29,0.0,12.65,-58.4,-127.003,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.02,22.31,19.92,17.80,16.45,15.12,14.11,12.71,12.17,11.28,10.82,9.63,9.75,9.26,8.43,8.67,7.88,7.49,7.45,6.81,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,8,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,6.50,7.00,396.53,0.0,13.74,74.4,-228.377,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.15,24.01,21.43,19.19,17.63,16.16,15.06,13.96,13.20,12.25,11.69,10.80,10.51,10.11,9.46,9.38,8.66,8.37,8.18,7.68,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,9,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.00,8.50,7.00,7.50,266.50,0.0,16.23,-28.3,-613.939,21.71,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.52,26.32,23.80,21.76,20.20,18.73,17.65,16.60,15.75,14.95,14.19,13.44,13.04,12.57,12.02,11.67,11.12,10.75,10.44,10.08,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,10,0,12.72,12.19,18.7,23/10/2018 16:36:51,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,3.00,3.50,630.63,0.0,8.00,108.5,-6.075,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.84,11.79,6.19,9.88,11.65,12.53,15.48,8.99,6.93,11.20,2.95,6.49,5.90,6.78,7.08,7.96,10.17,4.13,0.59,4.42,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,1,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,3.50,4.00,665.16,0.0,7.25,-39.0,-8.543,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.30,11.54,11.43,13.00,9.44,9.12,5.77,6.71,6.29,5.35,5.87,1.68,5.98,8.18,3.36,5.35,2.41,5.03,6.82,4.40,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,2,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,4.00,4.50,667.06,0.0,8.56,53.5,-11.780,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.49,15.97,12.55,13.31,11.79,10.72,6.69,10.11,6.84,6.01,7.53,5.32,5.17,6.46,6.92,6.54,5.63,5.25,7.91,2.97,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,3,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,4.50,5.00,667.98,0.0,8.71,-36.0,-16.852,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.92,16.05,13.18,13.50,11.53,10.74,7.39,8.29,7.55,8.08,7.87,5.05,6.64,6.86,6.27,5.26,5.74,5.16,5.37,4.68,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,4,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,5.00,5.50,901.56,0.0,10.23,-99.3,-34.117,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.01,16.94,16.94,15.10,13.45,11.92,9.38,10.06,10.14,9.59,9.30,7.93,7.17,7.96,7.35,6.93,6.46,5.83,6.41,5.83,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,5,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,5.50,6.00,657.33,0.0,10.90,110.2,-39.799,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.40,18.46,16.93,16.37,13.98,12.81,10.45,10.94,10.94,10.56,10.22,8.04,7.81,8.96,7.59,7.18,6.03,6.48,6.46,5.47,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,6,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,6.00,6.50,816.98,0.0,11.24,-60.6,-86.566,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.15,19.31,17.94,16.20,14.59,13.06,11.32,11.54,10.65,10.41,9.31,8.83,8.77,8.05,7.36,7.87,6.53,6.73,6.91,6.30,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,7,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,6.50,7.00,656.66,0.0,12.11,78.3,-139.156,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.70,21.23,18.93,17.15,15.74,14.29,13.00,12.38,11.62,11.05,10.45,9.64,9.43,8.84,8.07,7.75,6.91,6.98,7.14,6.93,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,8,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,7.00,7.50,459.69,0.0,12.52,1.5,-243.537,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.01,21.47,19.47,17.42,16.17,14.68,13.43,12.72,11.98,11.42,10.82,10.14,9.77,9.41,8.68,8.23,7.60,7.45,7.58,7.03,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,9,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,8.50,9.00,7.50,8.00,296.20,0.0,16.23,-160.6,-627.692,19.97,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.38,25.96,23.51,21.58,20.06,18.72,17.53,16.57,15.68,15.03,14.34,13.73,13.25,12.68,12.04,11.64,11.17,10.90,10.55,10.23,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.4,00.000000,00.000000,18102305,10,0,12.72,12.19,18.7,23/10/2018 16:37:04,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,3.50,4.00,759.67,0.0,6.79,-40.2,-6.447,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,15.28,12.22,5.69,8.19,7.64,5.56,4.72,7.36,4.44,9.58,10.14,3.75,7.78,5.42,-0.97,1.81,4.03,1.39,5.14,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,1,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,4.00,4.50,775.22,0.0,11.63,53.3,-8.772,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.71,16.34,16.65,16.95,15.42,15.42,15.32,10.52,12.46,13.17,9.80,9.40,7.15,5.92,8.07,8.78,8.99,6.74,10.01,5.72,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,2,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,4.50,5.00,792.12,0.0,8.81,-36.3,-12.325,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.77,14.97,13.08,12.28,11.05,13.08,11.26,9.16,7.27,8.87,5.74,4.00,6.40,4.87,5.38,6.47,6.90,4.80,7.05,3.78,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,3,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,5.00,5.50,1111.46,0.0,10.68,-97.0,-24.705,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,18.13,16.17,16.13,12.25,12.36,11.78,12.11,10.91,10.91,9.24,8.95,8.41,7.90,7.54,6.42,5.15,5.84,6.53,5.87,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,4,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,5.50,6.00,842.70,0.0,12.02,113.2,-28.096,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.82,20.09,18.27,16.96,14.32,15.31,13.90,12.72,12.79,12.24,9.57,9.82,7.81,7.59,7.72,8.74,7.81,7.21,7.27,6.44,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,5,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,6.00,6.50,1118.57,0.0,11.75,-62.6,-59.671,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.91,20.86,18.40,16.16,15.71,14.70,12.73,11.92,10.63,10.53,10.03,9.55,8.47,8.63,8.26,7.34,7.49,6.64,6.86,6.17,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,6,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,6.50,7.00,987.46,0.0,12.57,79.3,-92.184,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.83,22.01,19.48,17.71,16.38,15.28,13.70,12.89,11.61,11.06,10.59,10.56,8.91,9.06,8.97,8.24,7.92,7.38,7.17,6.65,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,7,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,7.00,7.50,777.55,0.0,12.57,9.3,-145.175,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.27,21.71,19.48,17.69,16.02,14.63,13.59,12.88,12.06,11.34,10.74,10.48,9.41,9.22,8.80,8.48,8.04,7.80,7.06,6.61,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,8,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,7.50,8.00,570.99,0.0,13.83,-97.8,-266.521,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.78,23.32,20.79,18.99,17.36,15.97,14.88,14.18,13.08,12.49,11.94,11.43,10.70,10.44,9.99,9.62,9.08,8.78,8.49,8.20,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,9,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.00,9.50,8.00,8.50,567.18,0.0,13.40,24.1,-1058.971,17.60,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.59,23.15,20.62,18.68,17.05,15.73,14.56,13.68,12.79,12.07,11.46,10.91,10.28,9.82,9.38,8.99,8.59,8.24,7.84,7.50,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.8,00.000000,00.000000,18102305,10,0,12.75,12.21,18.7,23/10/2018 16:37:17,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,4.00,4.50,593.71,0.0,7.92,52.6,-5.272,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.32,17.15,15.79,4.59,13.93,9.68,10.02,10.02,9.51,7.47,2.04,5.94,1.36,0.68,4.59,9.51,7.47,4.25,4.08,3.06,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,1,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,4.50,5.00,619.81,0.0,10.02,-36.2,-7.339,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.94,18.68,13.92,17.21,10.99,9.16,11.72,10.25,9.89,7.32,9.89,9.16,9.03,6.71,8.42,2.69,4.64,6.84,7.69,8.18,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,2,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,5.00,5.50,887.29,0.0,9.77,-95.0,-14.446,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.18,17.73,14.07,16.56,12.34,10.48,11.97,9.73,8.37,8.99,8.18,7.25,8.18,6.88,7.87,6.45,3.78,6.51,7.69,5.21,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,3,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,5.50,6.00,696.22,0.0,11.73,115.2,-16.193,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.84,18.97,18.42,17.53,14.16,12.06,13.44,10.95,12.00,10.95,8.52,10.23,9.68,9.90,10.51,9.85,6.25,6.14,7.25,4.87,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,4,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,6.00,6.50,963.95,0.0,11.13,-64.2,-33.630,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.30,19.13,19.63,16.33,12.31,12.04,12.23,11.14,10.31,9.83,8.74,8.87,8.42,7.70,8.68,8.42,5.81,6.69,7.22,6.90,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,5,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,6.50,7.00,907.69,0.0,11.77,79.7,-50.667,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.71,19.98,19.06,16.71,14.63,13.74,12.89,11.87,11.62,9.92,9.14,10.06,9.16,8.47,8.61,8.60,7.20,6.00,6.14,6.79,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,6,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,7.00,7.50,777.90,0.0,11.75,12.7,-75.989,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.22,19.62,18.74,16.22,13.99,14.89,12.62,11.53,11.06,10.61,9.38,9.93,8.59,8.70,8.94,8.31,7.58,6.91,6.44,6.74,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,7,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,7.50,8.00,640.83,0.0,12.61,-72.3,-125.198,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.62,21.28,19.37,17.04,15.60,15.26,13.62,12.58,12.21,11.12,10.31,10.40,9.61,9.68,9.31,8.87,8.09,7.91,6.78,7.55,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,8,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,8.00,8.50,713.49,0.0,11.93,41.5,-348.483,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.80,21.08,18.96,16.84,15.24,14.30,12.99,12.13,11.50,10.50,9.91,9.52,8.94,8.54,8.02,7.95,7.42,7.04,6.45,6.56,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,9,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,9.50,10.00,8.50,9.00,701.15,0.0,11.59,45.4,-1369.823,18.41,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.67,20.46,18.23,16.35,14.92,13.81,12.66,11.77,11.08,10.33,9.74,9.25,8.74,8.32,7.90,7.56,7.23,6.88,6.54,6.36,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.6,00.000000,00.000000,18102305,10,0,12.75,12.21,18.2,23/10/2018 16:37:30,0.0,0.00,0.0
,Mixed / non conventional,10.00,10.50,4.50,5.00,413.67,0.0,6.28,-36.3,-2.980,14.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,12.02,7.81,7.51,14.72,12.92,14.12,12.92,5.11,1.20,7.51,2.10,1.50,-0.90,-2.10,4.81,2.40,1.80,5.41,6.91,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,3.2,00.000000,00.000000,18102305,1,0,12.75,12.21,18.7,23/10/2018 16:37:43,0.0,0.00,0.0
,Mixed / non conventional,10.00,10.50,5.00,5.50,608.86,0.0,9.87,-93.1,-5.848,14.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.38,21.14,19.30,14.40,4.29,10.11,7.35,5.82,11.49,11.95,8.43,5.36,4.75,7.20,5.97,2.60,7.81,12.56,10.88,7.66,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,3.2,00.000000,00.000000,18102305,2,0,12.75,12.21,18.7,23/10/2018 16:37:43,0.0,0.00,0.0
,Mixed / non conventional,10.00,10.50,5.50,6.00,486.13,0.0,11.29,116.6,-6.420,14.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.62,21.21,21.21,21.48,16.46,13.11,7.95,4.19,11.44,8.79,8.23,10.32,10.88,10.60,11.44,6.28,6.84,2.79,3.91,6.98,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,3.2,00.000000,00.000000,18102305,3,0,12.75,12.21,18.7,23/10/2018 16:37:43,0.0,0.00,0.0
,Mixed / non conventional,10.00,10.50,6.00,6.50,691.16,0.0,10.11,-65.8,-13.040,14.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.63,17.65,15.38,13.87,14.15,12.29,12.71,9.41,8.59,9.20,9.20,8.38,8.17,5.29,7.69,5.43,5.43,5.56,6.32,5.77,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,3.2,00.000000,00.000000,18102305,4,0,12.75,12.21,18.7,23/10/2018 16:37:43,0.0,0.00,0.0
,Mixed / non conventional,10.00,10.50,6.50,7.00,678.74,0.0,11.50,79.4,-19.209,14.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.97,18.98,19.82,14.55,12.55,11.43,12.08,12.17,10.73,11.19,7.70,11.75,8.35,7.00,9.38,7.84,8.02,7.60,8.26,8.72,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,3.2,00.000000,00.000000,18102305,5,0,12.75,12.21,18.7,23/10/2018 16:37:43,0.0,0.00,0.0
