         444
  249      2   1      2   2      2   9      2   8    0.4601858982E-01       -0.02254       97.15216
  250      2   2      2   3      2  10      2   9    0.4662082575E-01       -0.02623       98.42357
  251      2   3      2   4      2  11      2  10    0.4506751556E-01       -0.03176       95.14430
  252      2   4      2   5      2  12      2  11    0.4505262418E-01       -0.03815       95.11286
  253      2   5      2   6      2  13      2  12    0.4557290112E-01       -0.04653       96.21124
  254      2   6      2   7      2  14      2  13    0.4248795603E-01       -0.06219       89.69846
  255      2   7      2   8      2  15      2  14    0.4560833867E-01       -0.07612       96.28606
  256      2   8      2   9      2  16      2  15    0.4385358766E-01       -0.10701       92.58151
  257      2   9      2  10      2  17      2  16    0.4314839559E-01       -0.15927       91.09275
  258      2  10      2  11      2  18      2  17    0.4278881094E-01       -0.23909       90.33361
  259      2  11      2  12      2  19      2  18    0.3910120609E-01       -0.41003       82.54852
  260      2  12      2  13      2  20      2  19    0.3714140051E-01       -0.71137       78.41108
  261      2  13      2  14      2  21      2  20    0.6501051853E-01        0.79250      137.24697
  262      2  14      2  15      2  22      2  21    0.6260844906E-01        0.79823      132.17584
  263      2  15      2  16      2  23      2  22    0.6393430058E-01        0.82901      134.97492
  264      2  16      2  17      2  24      2  23    0.6384580081E-01        0.84167      134.78808
  265      2  17      2  18      2  25      2  24    0.6606723820E-01        0.85316      139.47787
  266      2   1      2   2      2  10      2   9    0.3022152104E-01       -0.03610       95.70326
  267      2   2      2   3      2  11      2  10    0.3038097597E-01       -0.04237       96.20821
  268      2   3      2   4      2  12      2  11    0.2970889160E-01       -0.05094       94.07990
  269      2   4      2   5      2  13      2  12    0.2946562413E-01       -0.06232       93.30954
  270      2   5      2   6      2  14      2  13    0.3009730585E-01       -0.07635       95.30990
  271      2   6      2   7      2  15      2  14    0.2879682605E-01       -0.10004       91.19164
  272      2   7      2   8      2  16      2  15    0.2986716989E-01       -0.13058       94.58113
  273      2   8      2   9      2  17      2  16    0.2779249544E-01       -0.19306       88.01120
  274      2   9      2  10      2  18      2  17    0.2833013598E-01       -0.27783       89.71376
  275      2  10      2  11      2  19      2  18    0.2640736952E-01       -0.45262       83.62489
  276      2  11      2  12      2  20      2  19    0.2439788592E-01       -0.74244       77.26140
  277      2  12      2  13      2  21      2  20    0.4229616756E-01        0.79541      133.94035
  278      2  13      2  14      2  22      2  21    0.4317968232E-01        0.79721      136.73820
  279      2  14      2  15      2  23      2  22    0.4192597412E-01        0.82565      132.76805
  280      2  15      2  16      2  24      2  23    0.4220048147E-01        0.84015      133.63734
