,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,3.50,4.00,1.00,1.50,113.14,0.10,0.00,34.12,-75.997,126.609,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,153,19,1.2,00.000000,00.000000,17051601,9,0,11.65,12.14,18.7,16/05/2017 09:40:02,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.50,2.00,81.04,0.09,0.00,-117.54,-108.870,126.609,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,153,19,1.2,00.000000,00.000000,17051601,10,0,11.65,12.14,18.7,16/05/2017 09:40:02,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.00,2.50,54.21,0.12,0.00,422.52,-13.154,9.148,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,12,0,1.4,00.000000,00.000000,17051601,1,0,12.07,12.16,19.2,16/05/2017 09:40:12,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.50,3.00,75.92,0.15,0.00,-5.15,-73.688,9.148,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,12,0,1.4,00.000000,00.000000,17051601,2,0,12.07,12.16,19.2,16/05/2017 09:40:12,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,0.50,1.00,61.84,0.08,0.00,-206.89,-16.606,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,1,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.00,1.50,96.25,0.12,0.00,34.75,-43.081,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,2,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.50,2.00,70.93,0.09,0.00,-116.29,-58.956,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,3,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.00,2.50,48.63,0.10,0.00,413.28,-88.936,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,4,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.50,3.00,70.41,0.11,0.00,-11.45,-386.283,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,5,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,3.00,3.50,72.05,0.38,0.00,-580.21,-2766.861,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,6,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,3.50,0.75,71.12,0.37,0.00,404.36,3353.307,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,7,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,0.75,1.25,84.20,0.12,0.00,-58.62,-28.870,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,8,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.25,1.75,109.48,0.10,0.00,-174.75,-65.694,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,9,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.75,2.25,56.46,0.09,0.00,9.88,-67.752,113.107,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,126,14,1.1,00.000000,00.000000,17051601,10,0,11.74,12.14,19.2,16/05/2017 09:40:22,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.25,2.75,64.63,0.15,0.00,46.10,-12.703,7.410,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,9,0,1.2,00.000000,00.000000,17051601,1,0,12.07,12.14,19.2,16/05/2017 09:40:32,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.75,3.25,64.63,0.26,0.00,74.58,-50.808,7.410,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,9,0,1.2,00.000000,00.000000,17051601,2,0,12.07,12.14,19.2,16/05/2017 09:40:32,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,0.75,1.25,71.79,0.04,0.00,-49.15,-15.395,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,1,0,11.86,12.16,19.2,16/05/2017 09:40:41,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.25,1.75,95.28,0.05,0.00,-171.40,-34.053,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,2,0,11.86,12.16,19.2,16/05/2017 09:40:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.75,2.25,49.61,0.06,0.00,14.28,-32.927,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,3,0,11.86,12.16,19.2,16/05/2017 09:40:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.25,2.75,56.17,0.00,0.00,49.16,-82.024,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,4,0,11.86,12.16,19.2,16/05/2017 09:40:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.75,3.25,59.82,0.08,0.00,90.10,-262.071,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,5,0,11.86,12.16,19.2,16/05/2017 09:40:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.25,3.75,60.98,0.12,0.00,-155.14,-1870.042,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,6,0,11.86,12.16,19.2,16/05/2017 09:40:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.75,1.00,60.86,0.10,0.00,90.81,2291.370,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,7,0,11.86,12.16,19.2,16/05/2017 09:40:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.00,1.50,81.95,0.06,0.00,36.76,-22.438,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,8,0,11.86,12.16,19.2,16/05/2017 09:40:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.50,2.00,62.81,0.04,0.00,-112.94,-30.098,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,9,0,11.86,12.16,19.2,16/05/2017 09:40:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.00,2.50,43.83,0.05,0.00,400.05,-41.999,90.319,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,92,8,1.0,00.000000,00.000000,17051601,10,0,11.86,12.16,19.2,16/05/2017 09:40:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.50,3.00,63.78,0.10,0.00,-8.95,-13.159,7.778,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.1,00.000000,00.000000,17051601,1,0,12.07,12.16,19.7,16/05/2017 09:40:51,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.00,3.50,58.28,0.08,0.00,-282.49,-48.097,7.778,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.1,00.000000,00.000000,17051601,2,0,12.07,12.16,19.7,16/05/2017 09:40:51,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.00,1.50,82.16,0.16,0.00,37.27,-15.931,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,1,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.50,2.00,64.06,0.22,0.00,-110.60,-20.702,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,2,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.00,2.50,45.99,0.21,0.00,388.36,-27.600,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,3,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.50,3.00,68.28,0.20,0.00,-8.05,-90.161,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,4,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.00,3.50,63.78,0.20,0.00,-258.79,-252.640,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,5,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.50,4.00,81.95,0.32,0.00,-186.35,-2272.369,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,6,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,4.00,1.25,78.49,0.30,0.00,224.16,2671.765,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,7,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.25,1.75,94.72,0.25,0.00,-168.48,-23.449,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,8,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.75,2.25,50.90,0.20,0.00,16.19,-22.054,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,9,0,11.86,12.14,19.7,16/05/2017 09:41:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.25,2.75,59.35,0.23,0.00,52.42,-51.426,81.666,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,98,8,1.2,00.000000,00.000000,17051601,10,0,11.86,12.14,19.7,16/05/2017 09:41:02,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.75,3.25,64.64,0.21,0.00,111.58,-12.935,7.544,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,10,0,1.3,00.000000,00.000000,17051601,1,0,12.07,12.14,19.7,16/05/2017 09:41:11,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.25,3.75,69.89,0.17,0.00,-16.64,-55.944,7.544,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,10,0,1.3,00.000000,00.000000,17051601,2,0,12.07,12.14,19.7,16/05/2017 09:41:11,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.25,1.75,89.31,0.05,0.00,-166.93,-18.002,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,1,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.75,2.25,48.53,0.06,0.00,16.76,-16.302,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,2,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.25,2.75,58.66,0.07,0.00,52.65,-36.596,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,3,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.75,3.25,62.39,0.03,0.00,114.80,-85.635,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,4,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.25,3.75,69.98,0.03,0.00,-13.84,-288.133,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,5,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.75,4.25,60.22,0.07,0.00,-318.88,-1735.580,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,6,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,4.25,1.50,61.43,0.05,0.00,271.47,2173.661,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,7,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.50,2.00,61.44,0.05,0.00,-108.89,-15.812,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,8,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,1,0.0,0.00,0.0
