,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.75,2.25,4.50,5.00,68.93,0.1,6.16,-49.8,-26.909,98.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,10.24,9.24,8.55,7.58,7.56,6.74,6.30,5.91,5.90,5.67,5.10,4.85,4.62,4.68,4.07,3.97,3.85,3.71,3.58,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,12,1.2,00.000000,00.000000,17042716,5,0,11.41,12.14,16.7,27/04/2017 14:59:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,5.00,5.50,67.93,0.1,4.04,6.7,-15.910,98.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21,6.71,6.08,5.93,6.07,5.18,4.02,3.68,3.83,3.29,3.89,4.12,3.97,3.52,2.82,2.08,2.14,1.42,1.98,2.84,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,12,1.2,00.000000,00.000000,17042716,6,0,11.41,12.14,16.7,27/04/2017 14:59:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,5.50,2.75,49.61,0.1,6.89,-38.4,746.977,98.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,11.32,10.14,9.22,8.49,7.87,7.39,6.96,6.60,6.27,5.99,5.73,5.50,5.28,5.11,4.92,4.77,4.62,4.46,4.32,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,12,1.2,00.000000,00.000000,17042716,7,0,11.41,12.14,16.7,27/04/2017 14:59:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,2.75,3.25,41.72,0.1,11.71,4.4,-436.700,98.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.97,19.20,17.19,15.62,14.39,13.37,12.52,11.79,11.21,10.68,10.18,9.74,9.35,8.98,8.67,8.35,8.09,7.85,7.60,7.38,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,12,1.2,00.000000,00.000000,17042716,8,0,11.41,12.14,16.7,27/04/2017 14:59:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,3.25,3.75,74.15,0.0,-1.08,62.9,-194.014,98.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,-1.91,-1.71,-1.52,-1.41,-1.28,-1.22,-1.13,-1.01,-0.93,-0.89,-0.83,-0.81,-0.76,-0.76,-0.69,-0.70,-0.62,-0.60,-0.59,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,12,1.2,00.000000,00.000000,17042716,9,0,11.41,12.14,16.7,27/04/2017 14:59:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,3.75,4.25,50.27,0.1,1.14,46.3,-52.621,98.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,2.47,2.09,1.82,1.28,1.41,1.23,1.43,1.31,0.82,0.77,0.85,0.67,0.66,0.69,0.59,0.46,0.55,0.47,0.30,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,12,1.2,00.000000,00.000000,17042716,10,0,11.41,12.14,16.7,27/04/2017 14:59:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,4.25,4.75,68.31,0.0,1.54,-54.2,-25.385,70.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,2.48,2.22,2.23,2.22,2.11,1.96,1.72,1.42,1.51,1.30,1.05,1.24,1.32,1.29,0.89,1.10,0.86,0.59,0.69,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,88,6,1.3,00.000000,00.000000,17042716,1,0,11.53,12.16,16.7,27/04/2017 15:00:09,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,4.75,5.25,72.70,0.1,4.02,-11.4,-15.437,70.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.75,6.84,5.96,5.55,4.64,4.41,4.41,4.00,3.59,3.44,3.73,2.88,3.03,3.72,3.01,2.97,3.17,2.83,2.92,2.52,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,88,6,1.3,00.000000,00.000000,17042716,2,0,11.53,12.16,16.7,27/04/2017 15:00:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,2.75,3.25,41.91,0.5,22.17,121.1,-1763.816,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.30,37.56,32.42,28.84,26.23,24.25,22.69,21.42,20.37,19.49,18.72,18.06,17.48,16.97,16.51,16.10,15.73,15.39,15.08,14.79,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,1,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.25,3.75,63.72,0.0,-2.22,67.7,-383.137,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.17,-3.71,-3.37,-3.04,-2.81,-2.61,-2.45,-2.29,-2.15,-2.03,-1.93,-1.82,-1.72,-1.65,-1.59,-1.53,-1.46,-1.40,-1.36,-1.27,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,2,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.75,4.25,45.74,0.0,1.08,49.1,-91.684,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,2.18,1.87,1.62,1.42,1.30,1.23,1.04,0.95,0.95,0.80,0.82,0.70,0.70,0.66,0.59,0.59,0.58,0.56,0.50,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,3,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.25,4.75,65.57,0.0,1.61,-53.6,-59.736,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20,2.88,2.38,2.29,2.00,1.84,1.80,1.62,1.59,1.40,1.35,1.38,1.06,0.99,1.14,1.17,1.11,0.96,1.00,0.96,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,4,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.75,5.25,65.34,0.0,3.55,-10.6,-32.051,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,5.85,5.41,4.89,4.30,4.17,3.88,3.85,3.64,3.33,2.77,2.63,2.82,2.86,3.01,2.60,2.17,2.14,2.40,2.11,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,5,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.25,5.75,54.81,0.2,5.49,6.1,-16.131,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.70,9.17,8.85,8.44,6.42,6.24,6.28,5.99,4.42,4.58,4.04,5.38,4.15,4.49,4.36,4.03,3.74,3.88,3.44,2.16,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,6,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.75,3.00,42.37,0.0,2.90,-54.7,801.658,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,6.13,5.23,4.54,3.99,3.54,3.17,2.86,2.60,2.38,2.18,2.01,1.86,1.73,1.62,1.53,1.44,1.36,1.28,1.20,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,7,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.00,3.50,35.13,0.0,3.59,19.0,-462.017,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,8.18,6.85,5.84,5.05,4.42,3.90,3.43,3.11,2.77,2.53,2.32,2.12,1.98,1.83,1.71,1.59,1.47,1.37,1.30,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,8,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.50,4.00,55.36,0.0,1.03,94.9,-182.032,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,1.95,1.72,1.49,1.33,1.22,1.16,1.01,0.96,0.83,0.84,0.82,0.74,0.72,0.63,0.62,0.55,0.58,0.59,0.54,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,9,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.00,4.50,62.51,0.0,1.03,-30.9,-82.214,123.97,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.86,1.74,1.58,1.37,1.29,1.11,1.16,1.10,0.93,0.93,0.97,0.96,0.65,0.78,0.78,0.78,0.65,0.64,0.63,0.76,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,150,19,1.2,00.000000,00.000000,17042716,10,0,11.29,12.14,17.2,27/04/2017 15:00:28,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.50,5.00,67.02,0.1,5.22,-48.7,-28.521,80.22,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.74,8.06,7.70,7.00,6.50,6.13,5.93,5.40,5.03,5.18,4.73,4.53,4.18,4.01,4.01,3.87,3.71,3.41,3.24,3.10,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,99,8,1.2,00.000000,00.000000,17042716,1,0,11.50,12.16,16.7,27/04/2017 15:00:47,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.00,5.50,64.77,0.1,6.45,7.0,-15.750,80.22,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.69,10.49,10.11,8.91,8.23,7.80,7.09,5.87,5.93,6.20,5.39,5.29,5.26,5.24,4.74,4.33,3.39,4.44,4.45,3.17,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,99,8,1.2,00.000000,00.000000,17042716,2,0,11.50,12.16,16.7,27/04/2017 15:00:47,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.00,3.50,61.32,0.0,7.00,-129.1,-1363.045,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.32,15.27,12.98,11.20,9.78,8.63,7.68,6.88,6.21,5.64,5.15,4.73,4.35,4.03,3.75,3.50,3.27,3.08,2.89,2.74,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,1,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.50,4.00,53.29,0.0,-0.14,74.3,-169.211,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.06,-0.14,-0.16,-0.16,-0.17,-0.12,-0.15,-0.17,-0.17,-0.14,-0.19,-0.21,-0.18,-0.09,-0.13,-0.14,-0.11,-0.13,-0.16,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,2,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.00,4.50,66.92,0.0,0.84,-40.6,-70.835,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.38,1.27,1.16,1.04,0.98,0.96,0.89,0.94,0.82,0.68,0.66,0.80,0.66,0.53,0.51,0.44,0.50,0.53,0.34,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,3,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.50,5.00,69.34,0.1,5.27,-52.2,-33.359,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,8.78,7.79,7.16,6.59,6.18,5.97,5.74,4.94,4.69,4.45,4.11,3.96,4.19,3.91,3.44,3.38,3.39,3.49,3.38,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,4,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,5.00,5.50,72.88,0.2,3.55,5.1,-18.879,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.54,6.07,5.65,5.16,4.35,4.21,4.01,3.67,3.52,2.97,3.00,2.62,2.91,2.72,2.23,2.55,1.81,2.55,2.19,2.25,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,5,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,5.50,3.25,83.84,0.0,-1.49,57.3,824.658,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.02,-2.60,-2.29,-2.06,-1.88,-1.73,-1.61,-1.51,-1.41,-1.33,-1.25,-1.20,-1.14,-1.11,-1.05,-0.99,-0.96,-0.91,-0.88,-0.86,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,6,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.25,3.75,95.62,0.0,-2.13,-11.7,-664.163,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.28,-3.74,-3.31,-2.95,-2.69,-2.49,-2.30,-2.15,-2.00,-1.89,-1.81,-1.71,-1.61,-1.55,-1.50,-1.41,-1.36,-1.30,-1.26,-1.20,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,7,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,3.75,4.25,45.76,0.0,0.13,40.3,-79.460,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.54,0.37,0.24,0.25,0.17,0.13,0.21,0.17,0.02,-0.04,-0.12,-0.09,0.15,0.11,-0.12,-0.13,-0.08,-0.10,-0.02,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,8,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.25,4.75,67.42,0.0,0.99,-60.9,-46.833,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79,1.57,1.54,1.32,1.29,1.09,1.11,0.89,0.95,0.94,0.93,0.71,0.89,0.78,0.69,0.70,0.71,0.85,0.57,0.43,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,9,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,4.75,5.25,77.78,0.1,2.92,-14.1,-27.014,65.47,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.19,4.57,4.65,4.26,3.93,3.01,3.07,2.98,3.28,2.61,2.56,2.43,2.01,1.73,2.32,2.34,1.88,1.99,1.75,1.81,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,181,12,2.8,00.000000,00.000000,17042716,10,0,11.38,11.98,13.3,27/04/2017 15:01:06,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,5.25,5.75,61.88,0.1,9.24,5.0,-16.597,88.48,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.67,15.44,13.92,12.85,11.46,10.74,9.95,9.38,8.77,8.56,8.21,7.81,7.18,6.78,6.45,6.26,6.40,6.09,5.82,5.13,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,212,19,2.4,00.000000,00.000000,17042716,1,0,11.23,12.01,12.8,27/04/2017 15:01:25,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.25,3.75,111.64,0.2,0.83,91.6,-2285.595,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.55,1.48,1.39,1.28,1.19,1.09,1.00,0.93,0.85,0.78,0.71,0.66,0.62,0.57,0.52,0.47,0.43,0.39,0.36,0.32,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,1,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.75,4.25,42.35,0.0,-0.51,50.2,-123.857,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-0.45,-0.45,-0.62,-0.53,-0.63,-0.55,-0.61,-0.59,-0.53,-0.44,-0.48,-0.52,-0.49,-0.52,-0.50,-0.47,-0.52,-0.43,-0.44,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,2,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.25,4.75,66.51,0.0,0.37,-56.5,-64.838,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.71,0.69,0.60,0.38,0.51,0.45,0.45,0.36,0.32,0.27,0.29,0.33,0.28,0.21,0.16,0.18,0.21,0.10,0.15,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,3,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.75,5.25,80.74,0.1,2.52,-10.4,-35.779,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,4.21,3.78,3.75,3.19,3.05,2.89,2.61,2.24,2.52,2.16,1.96,1.99,1.87,1.81,1.61,1.73,1.45,1.36,1.49,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,4,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.25,5.75,65.98,0.1,5.42,6.2,-15.745,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.48,8.53,8.25,7.36,6.61,6.78,5.55,6.25,6.00,5.04,5.09,4.80,4.06,4.16,3.65,3.26,3.64,3.92,2.54,3.43,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,5,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.75,3.50,54.01,0.0,0.05,-32.6,489.289,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.25,0.18,0.13,0.12,0.09,0.09,0.04,0.00,0.02,-0.01,-0.01,-0.05,-0.06,-0.02,-0.03,-0.04,-0.05,-0.04,-0.04,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,6,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.50,4.00,48.44,0.0,-1.09,93.8,-309.937,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.63,-1.53,-1.46,-1.40,-1.32,-1.28,-1.20,-1.15,-1.12,-1.05,-1.01,-0.96,-0.95,-0.92,-0.87,-0.88,-0.84,-0.79,-0.78,-0.75,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,7,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.00,4.50,65.04,0.0,0.50,-33.7,-104.034,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.97,0.85,0.74,0.60,0.45,0.48,0.47,0.53,0.41,0.41,0.34,0.39,0.33,0.35,0.24,0.36,0.36,0.30,0.35,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,8,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.50,5.00,69.21,0.0,4.68,-48.3,-44.280,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,7.69,7.20,6.75,5.89,5.51,5.23,4.98,4.55,4.09,3.98,3.79,3.66,3.53,3.40,3.38,3.12,2.87,2.79,2.74,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,9,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.00,5.50,76.13,0.2,3.81,7.1,-24.354,60.30,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.91,6.33,5.34,4.93,4.86,4.54,4.23,4.13,3.86,3.37,3.34,3.41,2.76,2.67,2.77,3.00,2.27,2.23,2.17,3.01,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,4,1.1,00.000000,00.000000,17042716,10,0,11.59,11.96,12.8,27/04/2017 15:01:44,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,3.50,4.00,22.24,0.0,-1.14,107.0,-601.579,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.87,-1.74,-1.62,-1.51,-1.42,-1.33,-1.26,-1.21,-1.14,-1.08,-1.03,-0.98,-0.95,-0.91,-0.86,-0.83,-0.80,-0.76,-0.74,-0.72,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,1,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,4.00,4.50,38.32,0.1,0.71,-32.3,-148.080,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,1.22,1.09,0.97,0.82,0.80,0.75,0.73,0.69,0.65,0.63,0.56,0.55,0.50,0.54,0.47,0.42,0.48,0.48,0.47,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,2,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,4.50,5.00,44.22,0.0,4.53,-46.8,-56.956,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30,7.49,6.81,6.37,5.91,5.36,4.96,4.74,4.42,4.26,4.02,3.79,3.68,3.40,3.06,2.98,2.89,2.85,2.73,2.62,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,3,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,5.00,5.50,51.25,0.1,3.30,8.0,-30.006,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.17,5.70,4.93,4.46,4.12,3.85,3.60,3.50,2.98,2.88,2.91,2.83,2.43,2.33,2.58,2.20,2.31,2.29,1.99,1.99,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,4,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,5.50,3.75,28.79,0.0,-0.04,21.1,335.507,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.19,0.12,0.06,0.00,0.01,-0.04,-0.04,-0.05,-0.07,-0.10,-0.12,-0.10,-0.14,-0.13,-0.11,-0.11,-0.11,-0.13,-0.12,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,5,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,3.75,4.25,22.80,0.0,-1.09,54.3,-192.689,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,-1.40,-1.36,-1.33,-1.32,-1.22,-1.18,-1.12,-1.11,-1.07,-0.96,-1.04,-1.05,-0.97,-0.95,-0.87,-0.87,-0.85,-0.86,-0.82,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,6,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,4.25,4.75,41.25,0.0,0.16,-55.4,-87.161,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.32,0.33,0.34,0.29,0.19,0.10,0.21,0.28,0.16,0.03,0.08,0.03,0.04,0.19,0.08,0.02,0.17,0.17,-0.06,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,7,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
