644    
  454      1  14      1  16      1  24      1  22  0.12790 -9.72608  
  455      2  10      2  12      2  20      2  18  0.13719 -8.63913  
  456      2  13      2  15      2  23      2  21  0.13036 -9.73616  
  457      2   5      2   7      2  15      2  13  0.14725 -11.96553 
  458      3  13      3  15      3  23      3  21  0.13378 -10.91931 
  459      3   3      3   5      3  13      3  11  0.13844 -11.91159 
  460      1  10      1  12      1  20      1  18  0.13220 -9.26837  
  461      1  15      1  17      1  25      1  23  0.13123 -9.61908  
  462      3   9      3  11      3  19      3  17  0.14292 -11.94366 
  463      3  14      3  16      3  24      3  22  0.13667 -10.25857 
  464      1   2      1   4      1  12      1  10  0.15336 -14.50163 
  465      1   2      1   4      3  12      3  10  0.10544 -11.52080 
  466      1   3      1   5      2  13      2  11  0.09673 -10.90142 
  467      1   4      1   6      3  14      3  12  0.09576 -9.23919  
  468      1  10      1  12      2  20      2  18  0.10020 -10.73139 
  469      1   8      1  10      3  18      3  16  0.12118 -18.00304 
  470      1   1      1   3      3  11      3   9  0.10477 -10.97823 
  471      1   4      1   6      2  14      2  12  0.09672 -9.12593  
  472      1   5      1   7      2  15      2  13  0.09113 -8.96152  
  473      1   1      1   3      2  11      2   9  0.10347 -12.20737 
  474      1  14      1  16      3  24      3  22  0.09737 -8.73660  
  475      1  15      1  17      2  25      2  23  0.10020 -9.17920  
  476      1  10      1  12      3  20      3  18  0.09753 -10.71079 
  477      1   6      1   8      3  16      3  14  0.09213 -8.71762  
  478      1   5      1   7      3  15      3  13  0.09159 -7.50161  
  479      1  12      1  14      3  22      3  20  0.09295 -7.85849  
  480      1  13      1  15      2  23      2  21  0.09432 -7.84767  
  481      1   9      1  11      3  19      3  17  0.11942 -15.68494 
  482      1   7      1   9      3  17      3  15  0.10295 -14.01048 
  483      1  14      1  16      2  24      2  22  0.09692 -11.51468 
  484      1  15      1  17      3  25      3  23  0.09739 -9.50587  
  485      1  11      1  13      2  21      2  19  0.09376 -10.84341 
  486      1   7      1   9      2  17      2  15  0.10489 -13.79827 
  487      1   9      1  11      2  19      2  17  0.11736 -14.45458 
  488      1  11      1  13      3  21      3  19  0.09066 -8.72162  
  489      1   6      1   8      2  16      2  14  0.09315 -7.20598  
  490      1  12      1  14      2  22      2  20  0.09315 -11.46411 
  491      1   3      1   5      3  13      3  11  0.10366 -10.78379 
  492      1   8      1  10      2  18      2  16  0.12214 -16.96049 
  493      1   2      1   4      2  12      2  10  0.10370 -12.33821 
  494      1  13      1  15      3  23      3  21  0.09518 -9.41079  
  495      2   1      2   3      2  12      2  10  0.09702 -14.28384 
  496      1  14      1  16      1  25      1  23  0.08988 -8.41421  
  497      2   4      2   6      2  15      2  13  0.09873 -10.89987 
  498      2   6      2   8      2  17      2  15  0.09740 -11.58709 
  499      3  11      3  13      3  22      3  20  0.09587 -10.35924 
  500      1  12      1  14      1  23      1  21  0.08636 -9.43801  
  501      3  14      3  16      3  25      3  23  0.08919 -10.50298 
  502      1  11      1  13      1  22      1  20  0.08734 -8.94445  
  503      2   8      2  10      2  19      2  17  0.09893 -12.26093 
  504      1   4      1   6      1  15      1  13  0.08464 -5.82820  
  505      2   2      2   4      2  13      2  11  0.09695 -12.89015 
  506      2   9      2  11      2  20      2  18  0.09538 -10.80854 
  507      3  12      3  14      3  23      3  21  0.09164 -9.98561  
  508      2  10      2  12      2  21      2  19  0.09237 -11.10321 
  509      1   8      1  10      1  19      1  17  0.11051 -15.71484 
  510      2   3      2   5      2  14      2  12  0.09520 -10.88150 
  511      2  13      2  15      2  24      2  22  0.08914 -8.66810  
  512      2  14      2  16      2  25      2  23  0.09022 -8.97834  
  513      1  10      1  12      1  21      1  19  0.09163 -12.57059 
  514      1  13      1  15      1  24      1  22  0.09157 -9.66649  
  515      1   5      1   7      1  16      1  14  0.08243 -6.87343  
  516      3   2      3   4      3  13      3  11  0.09510 -11.94857 
  517      3  10      3  12      3  21      3  19  0.08940 -9.36212  
  518      1   1      1   3      1  12      1  10  0.10722 -15.03575 
  519      3   8      3  10      3  19      3  17  0.09577 -14.12672 
  520      1   6      1   8      1  17      1  15  0.08285 -8.80049  
  521      3   1      3   3      3  12      3  10  0.09997 -11.80866 
  522      3   7      3   9      3  18      3  16  0.09555 -11.86937 
  523      1   9      1  11      1  20      1  18  0.11285 -16.71914 
  524      1   7      1   9      1  18      1  16  0.09642 -14.08468 
  525      3   3      3   5      3  14      3  12  0.09235 -10.56771 
  526      3   5      3   7      3  16      3  14  0.09479 -11.96298 
  527      2  11      2  13      2  22      2  20  0.09404 -9.79522  
  528      1   3      1   5      1  14      1  12  0.08113 -6.11790  
  529      3   6      3   8      3  17      3  15  0.09831 -11.29369 
  530      2   7      2   9      2  18      2  16  0.09775 -12.20587 
  531      2  12      2  14      2  23      2  21  0.09151 -9.52475  
  532      3   4      3   6      3  15      3  13  0.09291 -10.77110 
  533      3   9      3  11      3  20      3  18  0.09606 -12.85984 
  534      3  13      3  15      3  24      3  22  0.08936 -10.21784 
  535      2   5      2   7      2  16      2  14  0.09568 -10.52302 
  536      1   2      1   4      1  13      1  11  0.08877 -8.85343  
  537      1   3      1   5      2  14      2  12  0.07131 -9.35144  
  538      1   1      1   3      2  12      2  10  0.07971 -10.74018 
  539      1  14      1  16      2  25      2  23  0.06877 -10.60082 
  540      1  14      1  16      3  25      3  23  0.07061 -8.94874  
  541      1   9      1  11      3  20      3  18  0.08815 -15.51236 
  542      1  12      1  14      3  23      3  21  0.06762 -8.75148  
  543      1  12      1  14      2  23      2  21  0.07133 -9.36318  
  544      1   4      1   6      3  15      3  13  0.06781 -7.71389  
  545      1  10      1  12      3  21      3  19  0.07472 -11.33731 
  546      1   5      1   7      2  16      2  14  0.06772 -6.35438  
  547      1  13      1  15      3  24      3  22  0.06934 -9.56290  
  548      1  10      1  12      2  21      2  19  0.07361 -10.80972 
  549      1   2      1   4      3  13      3  11  0.07324 -9.24741  
  550      1   5      1   7      3  16      3  14  0.06687 -7.48276  
  551      1   9      1  11      2  20      2  18  0.09008 -16.04943 
  552      1   1      1   3      3  12      3  10  0.07453 -12.40505 
  553      1   2      1   4      2  13      2  11  0.07385 -10.23581 
  554      1  11      1  13      3  22      3  20  0.06652 -6.46960  
  555      1   4      1   6      2  15      2  13  0.06970 -7.73562  
  556      1   3      1   5      3  14      3  12  0.06845 -9.62973  
  557      1  13      1  15      2  24      2  22  0.07142 -8.82332  
  558      1   6      1   8      2  17      2  15  0.06448 -7.35115  
  559      1   8      1  10      3  19      3  17  0.09208 -16.42857 
  560      1   7      1   9      3  18      3  16  0.07503 -11.19258 
  561      1   6      1   8      3  17      3  15  0.06594 -8.57774  
  562      1  11      1  13      2  22      2  20  0.06872 -8.53533  
  563      1   8      1  10      2  19      2  17  0.08897 -16.60438 
  564      1   7      1   9      2  18      2  16  0.07603 -11.09027 
  565      2   4      2   6      3  12      3  10  0.04595 -8.79153  
  566      2   5      2   7      3  13      3  11  0.03771 -0.48537  
  567      2  14      2  16      3  22      3  20  0.04440 -9.83376  
  568      2  11      2  13      3  19      3  17  0.04977 -13.22088 
  569      2  13      2  15      3  21      3  19  0.04444 -10.06614 
  570      2  17      2  19      3  25      3  23  0.04823 -10.10818 
  571      2   7      2   9      3  15      3  13  0.04101 -6.00714  
  572      2   6      2   8      3  14      3  12  0.03731 0.49154
  573      2  16      2  18      3  24      3  22  0.04928 -10.97162 
  574      2   8      2  10      3  16      3  14  0.05133 -12.68399 
  575      2   3      2   5      3  11      3   9  0.05568 -15.08322 
  576      2   2      2   4      3  10      3   8  0.05853 -15.09365 
  577      2   1      2   3      3   9      3   7  0.04967 -13.05435 
  578      2  10      2  12      3  18      3  16  0.05618 -15.74977 
  579      2  12      2  14      3  20      3  18  0.04714 -9.91712  
  580      2   9      2  11      3  17      3  15  0.05729 -15.43944 
  581      2  15      2  17      3  23      3  21  0.04704 -10.76982 
  582      2  11      2  13      3  20      3  18  0.04776 -13.26768 
  583      2  13      2  15      3  22      3  20  0.04723 -10.66974 
  584      2   1      2   3      3  10      3   8  0.05327 -14.33324 
  585      2  14      2  16      3  23      3  21  0.04584 -8.68541  
  586      2  15      2  17      3  24      3  22  0.04795 -10.39160 
  587      2   8      2  10      3  17      3  15  0.05191 -13.62973 
  588      2  12      2  14      3  21      3  19  0.04871 -10.41598 
  589      2   2      2   4      3  11      3   9  0.05484 -15.12945 
  590      2   3      2   5      3  12      3  10  0.04896 -12.02136 
  591      2  16      2  18      3  25      3  23  0.04835 -9.36540  
  592      2   4      2   6      3  13      3  11  0.04168 -4.89657  
  593      2  10      2  12      3  19      3  17  0.05228 -13.34258 
  594      2   6      2   8      3  15      3  13  0.04118 -4.28926  
  595      2   9      2  11      3  18      3  16  0.05526 -15.09771 
  596      2   7      2   9      3  16      3  14  0.04446 -5.76814  
  597      2   5      2   7      3  14      3  12  0.03850 -2.22372  
  598      2  10      2  12      3  20      3  18  0.04526 -12.35787 
  599      2   7      2   9      3  17      3  15  0.04094 -9.17707  
  600      2  13      2  15      3  23      3  21  0.04216 -11.20988 
  601      2  14      2  16      3  24      3  22  0.04246 -9.47023  
  602      2   6      2   8      3  16      3  14  0.03922 -5.31038  
  603      2   9      2  11      3  19      3  17  0.04830 -14.14682 
  604      2   4      2   6      3  14      3  12  0.03593 -5.75304  
  605      2   2      2   4      3  12      3  10  0.04423 -11.39711 
  606      2   5      2   7      3  15      3  13  0.03608 -2.10349  
  607      2  11      2  13      3  21      3  19  0.04454 -11.84044 
  608      2  15      2  17      3  25      3  23  0.04310 -9.00496  
  609      2   8      2  10      3  18      3  16  0.04763 -11.98871 
  610      2  12      2  14      3  22      3  20  0.04181 -11.19317 
  611      2   1      2   3      3  11      3   9  0.04875 -14.43249 
  612      2   3      2   5      3  13      3  11  0.04086 -6.75121  
  613      2   4      2   6      3  11      3   9  0.04573 -16.00555 
  614      2   2      2   4      3   9      3   7  0.04335 -15.83718 
  615      2  12      2  14      3  19      3  17  0.03759 -9.00603  
  616      2  17      2  19      3  24      3  22  0.03883 -9.12787  
  617      2   8      2  10      3  15      3  13  0.03885 -10.82283 
  618      2  15      2  17      3  22      3  20  0.03924 -7.99821  
  619      2   6      2   8      3  13      3  11  0.02325 13.28402  
  620      2   9      2  11      3  16      3  14  0.04844 -16.71725 
  621      2   5      2   7      3  12      3  10  0.03053 -3.77331  
  622      2  16      2  18      3  23      3  21  0.03707 -9.36803  
  623      2  18      2  20      3  25      3  23  0.03811 -9.37861  
  624      2  13      2  15      3  20      3  18  0.03592 -10.75355 
  625      2  10      2  12      3  17      3  15  0.04723 -17.10585 
  626      2   7      2   9      3  14      3  12  0.02586 7.34338
  627      2  11      2  13      3  18      3  16  0.03996 -13.16528 
  628      2  14      2  16      3  21      3  19  0.03703 -10.90960 
  629      2   3      2   5      3  10      3   8  0.05201 -17.20836 
  630      2   1      2   3      3   8      3   6  0.03851 -10.74003 
  631      2  11      2  13      3  22      3  20  0.03676 -10.51225 
  632      2   2      2   4      3  13      3  11  0.03601 -8.08661  
  633      2   6      2   8      3  17      3  15  0.03408 -7.09389  
  634      2  14      2  16      3  25      3  23  0.03737 -10.00654 
  635      2   7      2   9      3  18      3  16  0.03645 -9.04637  
  636      2   1      2   3      3  12      3  10  0.03808 -12.27426 
  637      2   9      2  11      3  20      3  18  0.04180 -13.47118 
  638      2  10      2  12      3  21      3  19  0.03836 -12.11484 
  639      2   5      2   7      3  16      3  14  0.03325 -5.76243  
  640      2   3      2   5      3  14      3  12  0.03399 -6.91139  
  641      2   4      2   6      3  15      3  13  0.03181 -5.01579  
  642      2  12      2  14      3  23      3  21  0.03735 -10.52358 
  643      2  13      2  15      3  24      3  22  0.03542 -10.07715 
  644      2   8      2  10      3  19      3  17  0.04054 -12.94535 
