# Prime:                           	RX Ver.1.00.5928 H8S Ver.1.00.0602
cmd_file_no:                       	3001
cmd_file:                          	Youtsiplu Line1_fwd a1-4 n1-7
set_est_meas_duration:             	35
site_name:                         	Youtsiplu
objective_name:                    	Line1
set_name:                          	Youtsiplu Line1_fwd a1-4 n1-7_2020-01-31_000028
set_actual_start_time:             	2020-01-31T00:00:28
set_meas_type:                     	res
set_meas_array_style:              	PRIME-02
set_current_max:                   	100	mA
set_meas_frequency:                	25	Hz
set_max_meas_cycles:               	36
set_meas_trim_samples:             	100
set_meas_SP_trim_settle_time:      	100
set_meas_scaling_percent_max_curr: 	90%
set_meas_scaling_percent_peak_volt:	90%
set_meas_scaling_cycle_freq:       	25	Hz
set_meas_scaling_cycle_num:        	5
set_meas_scaling_curr:             	2	mA
set_meas_null_cycle:               	2
set_no_of_meas:                    	3108
set_no_of_columns:                 	25
#Units	Ohm	Tenths %	-	-	-	-	mV	Tenths %	mV	Tenths %	Degrees	Tenths %	mA	Tenths %	V	Tenths %	Ohm	mV	-	Minutes	-	-	YYYY-MM-DDTHH:MM:SS	-
#%d	%g	%g	%d	%d	%d	%d	%g	%g	%g	%g	%g	%g	%g	%g	%g	%g	%g	%g	%g	%.3f	%d	%d	%u%c%u%c%u%c%u%c%u%c%u	%x
data:
pt_line_number:	pt_calc_res:	pt_calc_res_error:	pt_c1_no:	pt_c2_no:	pt_p1_no:	pt_p2_no:	pt_meas_voltage_mean:	pt_meas_voltage_error:	pt_meas_quad_mean:	pt_meas_quad_error:	pt_calc_phase_mag:	pt_calc_phase_error:	pt_meas_current_mag:	pt_meas_current_error:	pt_meas_applied_voltage:	pt_meas_applied_voltage_error:	pt_meas_contact_resistance:	pt_meas_pre_sample:	pt_meas_gain:	pt_elapsed_meas_time:	pt_cmd_line_no:	pt_meas_channel:	pt_time:	pt_error_code:
2894	0.0710736	3.39386	19	20	16	15	6.39643	3.39378	-0.00867749	2087.23	-0.0777282	2087.23	89.9972	0.0231864	31.5157	0.246387	350.185	59.2813	1	20.044	419	3	2020-01-31T01:10:30	0x00
2895	0.0397163	2.93888	19	20	15	14	3.57436	2.93879	-0.0128081	944.61	-0.205308	944.607	89.9972	0.0231864	31.5157	0.246387	350.185	12.3598	1	20.044	419	4	2020-01-31T01:10:30	0x00
2896	0.0230907	13.404	19	20	14	13	2.0781	13.404	-0.0130665	1949.95	-0.360255	1949.95	89.9972	0.0231864	31.5157	0.246387	350.185	-77.8973	1	20.044	419	5	2020-01-31T01:10:30	0x00
2897	0.0122773	18.1058	19	20	13	12	1.10492	18.1058	-0.00907211	1843.56	-0.470424	1843.56	89.9972	0.0231864	31.5157	0.246387	350.185	-5.56954	1	20.044	419	6	2020-01-31T01:10:30	0x00
2898	0.00781272	11.9268	19	20	12	11	0.703123	11.9268	-0.00510099	1256.76	-0.41566	1256.77	89.9972	0.0231864	31.5157	0.246387	350.185	24.567	1	20.044	419	7	2020-01-31T01:10:30	0x00
2899	0.374969	1.05978	19	21	17	15	33.7457	1.05947	0.127823	220.861	0.217026	220.861	89.9959	0.0256411	32.4217	0.200386	360.257	40.7416	1	20.093	420	1	2020-01-31T01:10:33	0x00
2900	0.10278	1.25118	19	21	15	13	9.24977	1.25092	-0.00642771	1315.62	-0.0398151	1315.62	89.9959	0.0256411	32.4217	0.200386	360.257	-63.4012	1	20.093	420	2	2020-01-31T01:10:33	0x00
2901	0.0366028	7.21997	19	21	13	11	3.2941	7.21993	-0.033098	555.349	-0.575669	555.359	89.9959	0.0256411	32.4217	0.200386	360.257	45.0141	1	20.093	420	3	2020-01-31T01:10:33	0x00
2902	0.0164605	9.43259	19	21	11	9	1.48138	9.43255	0.023322	435.621	0.901958	435.651	89.9959	0.0256411	32.4217	0.200386	360.257	-53.1014	1	20.093	420	4	2020-01-31T01:10:33	0x00
2903	0.00798017	48.0344	19	21	9	7	0.718182	48.0343	0.0802546	322.822	6.37616	323.688	89.9959	0.0256411	32.4217	0.200386	360.257	48.5237	1	20.093	420	5	2020-01-31T01:10:33	0x00
2904	0.00518285	60.8296	19	21	7	5	0.466435	60.8296	-0.0626952	382.132	-7.65544	382.355	89.9959	0.0256411	32.4217	0.200386	360.257	105.898	1	20.093	420	6	2020-01-31T01:10:33	0x00
2905	0.00750133	34.4065	19	21	5	3	0.675089	34.4065	-0.0115213	1672.87	-0.977738	1672.89	89.9959	0.0256411	32.4217	0.200386	360.257	-65.156	1	20.093	420	7	2020-01-31T01:10:33	0x00
2906	0.254655	1.39846	19	22	16	13	22.9173	1.39828	-0.00621313	6738.49	-0.0155335	6738.49	89.9938	0.0226425	30.849	0.436537	342.79	-0.686656	1	20.141	421	1	2020-01-31T01:10:36	0x00
2907	0.0573831	2.45093	19	22	13	10	5.16412	2.45082	0.00608238	2155.23	0.0674838	2155.23	89.9938	0.0226425	30.849	0.436537	342.79	28.4581	1	20.141	421	2	2020-01-31T01:10:36	0x00
2908	0.0193428	13.6122	19	22	10	7	1.74074	13.6122	-0.00529059	4808.55	-0.174138	4808.54	89.9938	0.0226425	30.849	0.436537	342.79	13.5805	1	20.141	421	3	2020-01-31T01:10:36	0x00
2909	0.0141486	14.6438	19	22	7	4	1.27328	14.6438	-0.0278955	515.155	-1.25505	515.198	89.9938	0.0226425	30.849	0.436537	342.79	50.7362	1	20.141	421	4	2020-01-31T01:10:36	0x00
2910	0.00483269	70.4462	19	22	4	1	0.434912	70.4462	0.0149751	2477.14	1.97206	2476.19	89.9938	0.0226425	30.849	0.436537	342.79	72.7092	1	20.141	421	5	2020-01-31T01:10:36	0x00
2911	0.188659	2.41098	19	23	15	11	16.9783	2.41087	0.0174181	1577.95	0.0587801	1577.95	89.9945	0.0228982	29.0028	0.961897	322.274	-16.1746	1	20.189	422	1	2020-01-31T01:10:39	0x00
2912	0.0364489	4.25987	19	23	11	7	3.2802	4.2598	-0.0118378	1227.78	-0.206771	1227.78	89.9945	0.0228982	29.0028	0.961897	322.274	-3.28069	1	20.189	422	2	2020-01-31T01:10:39	0x00
2913	0.020112	19.6791	19	23	7	3	1.80997	19.6791	-0.0753754	489.557	-2.38468	489.387	89.9945	0.0228982	29.0028	0.961897	322.274	65.0034	1	20.189	422	3	2020-01-31T01:10:39	0x00
2914	0.863495	0.419048	18	19	17	16	77.7133	0.417419	-0.0363905	932.06	-0.0268297	932.06	89.9986	0.0369171	33.4131	0.621917	371.263	-23.27	1	20.236	423	1	2020-01-31T01:10:41	0x00
2915	0.183963	0.549886	18	19	16	15	16.5564	0.548646	-0.0320974	300.403	-0.111077	300.403	89.9986	0.0369171	33.4131	0.621917	371.263	56.1532	1	20.236	423	2	2020-01-31T01:10:41	0x00
2916	0.0814355	2.68805	18	19	15	14	7.32908	2.68779	-0.00550631	3465.84	-0.0430461	3465.84	89.9986	0.0369171	33.4131	0.621917	371.263	13.1228	1	20.236	423	3	2020-01-31T01:10:41	0x00
2917	0.0397639	2.92761	18	19	14	13	3.57869	2.92737	-0.0192573	423.596	-0.308311	423.597	89.9986	0.0369171	33.4131	0.621917	371.263	-79.0417	1	20.236	423	4	2020-01-31T01:10:41	0x00
2918	0.0209334	16.4166	18	19	13	12	1.88397	16.4166	0.0468951	711.467	1.42589	711.363	89.9986	0.0369171	33.4131	0.621917	371.263	6.56138	1	20.236	423	5	2020-01-31T01:10:41	0x00
2919	0.0126385	19.0816	18	19	12	11	1.13745	19.0816	-0.0106089	2400.52	-0.534377	2400.46	89.9986	0.0369171	33.4131	0.621917	371.263	22.2782	1	20.236	423	6	2020-01-31T01:10:41	0x00
2920	0.00779326	8.35074	18	19	11	10	0.701383	8.35066	-0.00156299	3609.82	-0.12768	3609.82	89.9986	0.0369171	33.4131	0.621917	371.263	-27.4662	1	20.236	423	7	2020-01-31T01:10:41	0x00
2921	0.377759	0.912631	18	20	16	14	33.995	0.912394	-0.0308708	1076.56	-0.0520302	1076.56	89.9911	0.0208041	33.0969	0.611981	367.779	72.2515	1	20.284	424	1	2020-01-31T01:10:44	0x00
2922	0.0965764	1.00137	18	20	14	12	8.69101	1.00116	0.0136165	643.905	0.0897672	643.904	89.9911	0.0208041	33.0969	0.611981	367.779	-70.573	1	20.284	424	2	2020-01-31T01:10:44	0x00
2923	0.0332113	5.86162	18	20	12	10	2.98872	5.86158	0.00638413	2972.97	0.122388	2972.97	89.9911	0.0208041	33.0969	0.611981	367.779	20.8286	1	20.284	424	3	2020-01-31T01:10:44	0x00
2924	0.0159029	7.5014	18	20	10	8	1.43112	7.50138	-0.00412338	1928.41	-0.165082	1928.42	89.9911	0.0208041	33.0969	0.611981	367.779	-31.9677	1	20.284	424	4	2020-01-31T01:10:44	0x00
2925	0.00720438	39.8996	18	20	8	6	0.648329	39.8996	0.00859046	3103.07	0.759133	3102.97	89.9911	0.0208041	33.0969	0.611981	367.779	13.0465	1	20.284	424	5	2020-01-31T01:10:44	0x00
2926	0.00981773	34.5775	18	20	6	4	0.883507	34.5775	0.00266679	11899.5	0.172941	11899.5	89.9911	0.0208041	33.0969	0.611981	367.779	66.9108	1	20.284	424	6	2020-01-31T01:10:44	0x00
2927	0.00341479	43.9755	18	20	4	2	0.3073	43.9755	0.0101019	1008.97	1.88281	1009.2	89.9911	0.0208041	33.0969	0.611981	367.779	7.7821	1	20.284	424	7	2020-01-31T01:10:44	0x00
2928	0.268481	1.4155	18	21	15	12	24.1616	1.41523	0.0398496	792.779	0.0944973	792.779	89.9938	0.0274313	33.8063	0.423534	375.651	-54.0169	1	20.331	425	1	2020-01-31T01:10:47	0x00
2929	0.056082	3.45907	18	21	12	9	5.04703	3.45896	-0.00157445	8990.62	-0.0178737	8990.62	89.9938	0.0274313	33.8063	0.423534	375.651	-16.6323	1	20.331	425	2	2020-01-31T01:10:47	0x00
2930	0.0177982	14.2107	18	21	9	6	1.60173	14.2106	0.00792921	2634.12	0.283635	2634.12	89.9938	0.0274313	33.8063	0.423534	375.651	20.7523	1	20.331	425	3	2020-01-31T01:10:47	0x00
2931	0.0168255	13.6748	18	21	6	3	1.51419	13.6748	0.0144156	1218.44	0.545459	1218.45	89.9938	0.0274313	33.8063	0.423534	375.651	93.0037	1	20.331	425	4	2020-01-31T01:10:47	0x00
2932	0.185009	1.72009	18	22	14	10	16.65	1.71993	-0.0249812	1345.72	-0.0859653	1345.72	89.9952	0.023079	31.9145	0.156814	354.625	-46.8452	1	20.378	426	1	2020-01-31T01:10:50	0x00
2933	0.0352583	5.94142	18	22	10	6	3.17308	5.94137	0.0278745	402.153	0.503313	402.176	89.9952	0.023079	31.9145	0.156814	354.625	-16.9375	1	20.378	426	2	2020-01-31T01:10:50	0x00
2934	0.0222861	19.1717	18	22	6	2	2.00564	19.1717	0.0243101	1056.56	0.69444	1056.63	89.9952	0.023079	31.9145	0.156814	354.625	99.9466	1	20.378	426	3	2020-01-31T01:10:50	0x00
2935	0.709243	0.529376	17	18	16	15	63.8279	0.528767	-0.13298	211.008	-0.11937	211.008	89.9945	0.0253805	30.2279	0.282302	335.886	54.6273	1	20.426	427	1	2020-01-31T01:10:53	0x00
2936	0.193201	0.37806	17	18	15	14	17.387	0.377207	-0.0173918	296.124	-0.0573116	296.124	89.9945	0.0253805	30.2279	0.282302	335.886	9.99466	1	20.426	427	2	2020-01-31T01:10:53	0x00
2937	0.0774684	3.34867	17	18	14	13	6.97173	3.34858	-0.00169035	12077.3	-0.0138918	12077.3	89.9945	0.0253805	30.2279	0.282302	335.886	-78.2788	1	20.426	427	3	2020-01-31T01:10:53	0x00
2938	0.0355124	4.0575	17	18	13	12	3.19592	4.05742	-0.0271919	395.555	-0.487479	395.557	89.9945	0.0253805	30.2279	0.282302	335.886	5.34066	1	20.426	427	4	2020-01-31T01:10:53	0x00
2939	0.0183947	17.6075	17	18	12	11	1.65542	17.6075	-0.0187276	1293.22	-0.648155	1293.23	89.9945	0.0253805	30.2279	0.282302	335.886	34.638	1	20.426	427	5	2020-01-31T01:10:53	0x00
2940	0.0112654	17.4997	17	18	11	10	1.01382	17.4997	0.00516282	3311.91	0.291772	3311.9	89.9945	0.0253805	30.2279	0.282302	335.886	-29.7551	1	20.426	427	6	2020-01-31T01:10:53	0x00
2941	0.00752687	9.13452	17	18	10	9	0.677377	9.13449	-0.00316143	2293.5	-0.267407	2293.49	89.9945	0.0253805	30.2279	0.282302	335.886	-48.6	1	20.426	427	7	2020-01-31T01:10:53	0x00
2942	0.392546	1.0282	17	19	15	13	35.3281	1.02794	-0.0337997	1013.17	-0.0548169	1013.16	89.9972	0.0231864	29.0142	0.174079	322.39	-65.4612	1	20.475	428	1	2020-01-31T01:10:56	0x00
2943	0.0880443	1.20496	17	19	13	11	7.92374	1.20474	0.0216574	486.173	0.156602	486.172	89.9972	0.0231864	29.0142	0.174079	322.39	41.5045	1	20.475	428	2	2020-01-31T01:10:56	0x00
2944	0.031819	7.4047	17	19	11	9	2.86363	7.40466	0.00194938	10887.4	0.0390035	10887.4	89.9972	0.0231864	29.0142	0.174079	322.39	-52.491	1	20.475	428	3	2020-01-31T01:10:56	0x00
2945	0.0135813	8.70318	17	19	9	7	1.22228	8.70315	0.000627806	18059.1	0.0294291	18059.1	89.9972	0.0231864	29.0142	0.174079	322.39	46.9978	1	20.475	428	4	2020-01-31T01:10:56	0x00
2946	0.00716523	43.9332	17	19	7	5	0.644851	43.9332	-0.028856	792.226	-2.56218	792.386	89.9972	0.0231864	29.0142	0.174079	322.39	117.494	1	20.475	428	5	2020-01-31T01:10:56	0x00
2947	0.00942129	35.7308	17	19	5	3	0.84789	35.7308	-0.00118137	29871.2	-0.0798306	29871.2	89.9972	0.0231864	29.0142	0.174079	322.39	-68.3604	1	20.475	428	6	2020-01-31T01:10:56	0x00
2948	0.00252594	37.5023	17	19	3	1	0.227327	37.5023	-0.0024653	3656.46	-0.621333	3656.37	89.9972	0.0231864	29.0142	0.174079	322.39	47.1504	1	20.475	428	7	2020-01-31T01:10:56	0x00
2949	0.248503	1.55074	17	20	14	11	22.3637	1.55049	0.00629994	5426.84	0.0161404	5426.84	89.9938	0.0274313	29.0157	0.526083	322.419	-33.6461	1	20.523	429	1	2020-01-31T01:10:59	0x00
2950	0.0520338	3.43352	17	20	11	8	4.68272	3.43341	-0.00989905	1536.24	-0.12112	1536.24	89.9938	0.0274313	29.0157	0.526083	322.419	-47.9896	1	20.523	429	2	2020-01-31T01:10:59	0x00
2951	0.0168972	17.1844	17	20	8	5	1.52064	17.1843	0.00200087	13100.4	0.07539	13100.3	89.9938	0.0274313	29.0157	0.526083	322.419	161.669	1	20.523	429	3	2020-01-31T01:10:59	0x00
2952	0.0156687	20.2245	17	20	5	2	1.41008	20.2245	-0.0132279	1803.24	-0.537473	1803.25	89.9938	0.0274313	29.0157	0.526083	322.419	-50.8888	1	20.523	429	4	2020-01-31T01:10:59	0x00
2953	0.173316	1.89288	17	21	13	9	15.5971	1.89275	0.0723663	446.946	0.265835	446.944	89.9924	0.0218953	29.9017	1.16634	332.269	-7.47692	1	20.571	430	1	2020-01-31T01:11:02	0x00
2954	0.033718	4.71117	17	21	9	5	3.03436	4.71111	0.0191218	716.277	0.361059	716.273	89.9924	0.0218953	29.9017	1.16634	332.269	167.163	1	20.571	430	2	2020-01-31T01:11:02	0x00
2955	0.0216482	15.8127	17	21	5	1	1.94817	15.8127	0.0343052	823.798	1.00881	823.78	89.9924	0.0218953	29.9017	1.16634	332.269	5.79843	1	20.571	430	3	2020-01-31T01:11:02	0x00
2956	0.841427	0.642582	16	17	15	14	75.7255	0.642162	0.067239	542.927	0.0508746	542.927	89.9965	0.0232224	26.5399	0.627714	294.899	8.31617	1	20.618	431	1	2020-01-31T01:11:04	0x00
2957	0.21991	0.82723	16	17	14	13	19.7911	0.826904	-0.0148735	737.034	-0.043059	737.034	89.9965	0.0232224	26.5399	0.627714	294.899	-81.178	1	20.618	431	2	2020-01-31T01:11:04	0x00
2958	0.0830999	3.36772	16	17	13	12	7.4787	3.36764	-0.00390902	4650.86	-0.0299478	4650.86	89.9965	0.0232224	26.5399	0.627714	294.899	6.2562	1	20.618	431	3	2020-01-31T01:11:04	0x00
2959	0.0371977	2.94695	16	17	12	11	3.34766	2.94685	0.00731237	1196.71	0.125152	1196.71	89.9965	0.0232224	26.5399	0.627714	294.899	33.341	1	20.618	431	4	2020-01-31T01:11:04	0x00
2960	0.020418	21.9215	16	17	11	10	1.83755	21.9215	0.0306341	982.65	0.955097	982.712	89.9965	0.0232224	26.5399	0.627714	294.899	-17.4716	1	20.618	431	5	2020-01-31T01:11:04	0x00
2961	0.0126663	25.6371	16	17	10	9	1.13992	25.6371	0.000235956	94138.2	0.0118598	94138.2	89.9965	0.0232224	26.5399	0.627714	294.899	-50.5837	1	20.618	431	6	2020-01-31T01:11:04	0x00
2962	0.00761117	14.2257	16	17	9	8	0.684979	14.2257	0.0135993	587.886	1.13738	587.903	89.9965	0.0232224	26.5399	0.627714	294.899	-6.02731	1	20.618	431	7	2020-01-31T01:11:04	0x00
2963	0.416006	1.09922	16	18	14	12	37.4388	1.09898	-0.0535857	700.711	-0.0820067	700.71	89.9959	0.0231868	30.8162	0.640663	342.418	-72.0989	1	20.666	432	1	2020-01-31T01:11:07	0x00
2964	0.0874071	1.74721	16	18	12	10	7.86628	1.74706	0.0261327	299.055	0.190343	299.058	89.9959	0.0231868	30.8162	0.640663	342.418	17.4716	1	20.666	432	2	2020-01-31T01:11:07	0x00
2965	0.0325136	10.9224	16	18	10	8	2.92609	10.9224	0.017315	1467.83	0.339042	1467.83	89.9959	0.0231868	30.8162	0.640663	342.418	-31.3573	1	20.666	432	3	2020-01-31T01:11:07	0x00
2966	0.01172	11.5256	16	18	8	6	1.05476	11.5256	-0.0178325	766.283	-0.968594	766.224	89.9959	0.0231868	30.8162	0.640663	342.418	11.902	1	20.666	432	4	2020-01-31T01:11:07	0x00
2967	0.0138623	20.6332	16	18	6	4	1.24755	20.6332	-0.0108994	1902.85	-0.500562	1902.86	89.9959	0.0231868	30.8162	0.640663	342.418	78.3551	1	20.666	432	5	2020-01-31T01:11:07	0x00
2968	0.00410456	95.6336	16	18	4	2	0.369393	95.6336	0.0085308	3241.68	1.32296	3241.94	89.9959	0.0231868	30.8162	0.640663	342.418	4.95918	1	20.666	432	6	2020-01-31T01:11:07	0x00
2969	0.248116	1.43759	16	19	13	10	22.3304	1.43742	0.00878208	3647.08	0.0225332	3647.08	90	0.0223077	29.4416	0.384991	327.129	26.5507	1	20.713	433	1	2020-01-31T01:11:10	0x00
2970	0.0512637	3.84173	16	19	10	7	4.61373	3.84167	0.0149061	976.339	0.185111	976.339	90	0.0223077	29.4416	0.384991	327.129	10.2998	1	20.713	433	2	2020-01-31T01:11:10	0x00
2971	0.0254904	12.7219	16	19	7	4	2.29413	12.7219	0.0660331	475.372	1.64871	475.279	90	0.0223077	29.4416	0.384991	327.129	50.7362	1	20.713	433	3	2020-01-31T01:11:10	0x00
2972	0.00770578	26.9436	16	19	4	1	0.69352	26.9436	-0.0254969	843.954	-2.1055	843.624	90	0.0223077	29.4416	0.384991	327.129	70.7256	1	20.713	433	4	2020-01-31T01:11:10	0x00
2973	0.16912	1.96754	16	20	12	8	15.2202	1.9674	0.0177171	1703.15	0.0666954	1703.15	89.9965	0.0232224	29.1482	0.161028	323.881	-10.5287	1	20.760	434	1	2020-01-31T01:11:13	0x00
2974	0.0427567	8.73133	16	20	8	4	3.84796	8.7313	0.00118127	25537.2	0.0175891	25537.2	89.9965	0.0232224	29.1482	0.161028	323.881	92.3934	1	20.760	434	2	2020-01-31T01:11:13	0x00
2975	0.749512	0.6791	15	16	14	13	67.4576	0.678782	-0.0633024	512.709	-0.0537665	512.709	90.002	0.0208015	27.0456	0.285448	300.5	-82.9328	1	20.808	435	1	2020-01-31T01:11:16	0x00
2976	0.193939	0.607239	15	16	13	12	17.4549	0.606883	-0.0196387	369.354	-0.0644643	369.354	90.002	0.0208015	27.0456	0.285448	300.5	3.0518	1	20.808	435	2	2020-01-31T01:11:16	0x00
2977	0.0737985	4.86646	15	16	12	11	6.64201	4.86641	-0.0121724	1668.06	-0.105002	1668.07	90.002	0.0208015	27.0456	0.285448	300.5	34.2565	1	20.808	435	3	2020-01-31T01:11:16	0x00
2978	0.0369358	4.52186	15	16	11	10	3.3243	4.52181	-0.00113923	9946.19	-0.0196351	9946.19	90.002	0.0208015	27.0456	0.285448	300.5	-18.6923	1	20.808	435	4	2020-01-31T01:11:16	0x00
2979	0.0215521	20.9256	15	16	10	9	1.93973	20.9256	0.0197115	1424.46	0.582219	1424.51	90.002	0.0208015	27.0456	0.285448	300.5	-38.6053	1	20.808	435	5	2020-01-31T01:11:16	0x00
2980	0.011764	28.3554	15	16	9	8	1.05878	28.3553	-0.00200085	10450.1	-0.108275	10450.1	90.002	0.0208015	27.0456	0.285448	300.5	-8.23987	1	20.808	435	6	2020-01-31T01:11:16	0x00
2981	0.00691564	13.6745	15	16	8	7	0.622422	13.6745	0.00519823	1294.89	0.478502	1294.91	90.002	0.0208015	27.0456	0.285448	300.5	30.7469	1	20.808	435	7	2020-01-31T01:11:16	0x00
2982	0.388727	0.942146	15	17	13	11	34.9833	0.941868	-0.0173346	2002.86	-0.0283907	2002.86	89.9945	0.0228982	26.8248	0.159311	298.071	39.9786	1	20.857	436	1	2020-01-31T01:11:19	0x00
2983	0.0911728	1.24448	15	17	11	9	8.20505	1.24427	0.0202287	451.933	0.141256	451.933	89.9945	0.0228982	26.8248	0.159311	298.071	-55.314	1	20.857	436	2	2020-01-31T01:11:19	0x00
2984	0.0312799	8.05601	15	17	9	7	2.81502	8.05598	0.00338134	7033.23	0.0688225	7033.23	89.9945	0.0228982	26.8248	0.159311	298.071	48.2948	1	20.857	436	3	2020-01-31T01:11:19	0x00
2985	0.0131461	7.71451	15	17	7	5	1.18308	7.71448	0.000138634	51275	0.00671394	51275	89.9945	0.0228982	26.8248	0.159311	298.071	116.808	1	20.857	436	4	2020-01-31T01:11:19	0x00
2986	0.0151918	21.1747	15	17	5	3	1.36718	21.1747	0.0122718	2506.55	0.514276	2506.51	89.9945	0.0228982	26.8248	0.159311	298.071	-55.3903	1	20.857	436	5	2020-01-31T01:11:19	0x00
2987	0.00401688	73.933	15	17	3	1	0.361497	73.933	0.00172722	16395.3	0.273755	16395.2	89.9945	0.0228982	26.8248	0.159311	298.071	45.6245	1	20.857	436	6	2020-01-31T01:11:19	0x00
2988	0.239838	1.37414	15	18	12	9	21.5849	1.37394	-0.0116653	2490.04	-0.0309649	2490.04	89.9979	0.0230783	31.0427	0.174132	344.927	-18.2345	1	20.905	437	1	2020-01-31T01:11:22	0x00
2989	0.0468127	3.85063	15	18	9	6	4.21304	3.85056	-0.0107321	1060.03	-0.145952	1060.03	89.9979	0.0230783	31.0427	0.174132	344.927	17.5479	1	20.905	437	2	2020-01-31T01:11:22	0x00
2990	0.0298309	14.5629	15	18	6	3	2.68472	14.5629	-0.0396683	853.2	-0.846519	853.2	89.9979	0.0230783	31.0427	0.174132	344.927	93.6141	1	20.905	437	3	2020-01-31T01:11:22	0x00
2991	0.167794	2.30343	15	19	11	7	15.1014	2.30324	0.0325616	737.461	0.123541	737.462	89.9993	0.0295326	30.1909	1.77714	335.457	-4.654	1	20.954	438	1	2020-01-31T01:11:25	0x00
2992	0.0453965	8.2657	15	19	7	3	4.08566	8.26564	-0.0838199	364.364	-1.17529	364.356	89.9993	0.0295326	30.1909	1.77714	335.457	63.0198	1	20.954	438	2	2020-01-31T01:11:25	0x00
2993	0.745227	0.540082	14	15	13	12	67.0704	0.539287	0.0920263	539.516	0.0786146	539.516	90	0.0292777	28.0727	0.927409	311.918	1.22072	1	21.003	439	1	2020-01-31T01:11:27	0x00
2994	0.187613	0.676562	14	15	12	11	16.8851	0.675928	-0.0183877	699.844	-0.0623942	699.844	90	0.0292777	28.0727	0.927409	311.918	30.8995	1	21.003	439	2	2020-01-31T01:11:27	0x00
2995	0.0811129	2.27647	14	15	11	10	7.30016	2.27628	-0.014292	1759.07	-0.112172	1759.07	90	0.0292777	28.0727	0.927409	311.918	-17.9294	1	21.003	439	3	2020-01-31T01:11:27	0x00
2996	0.0426012	2.32952	14	15	10	9	3.83411	2.32934	-0.0109449	987.713	-0.163557	987.71	90	0.0292777	28.0727	0.927409	311.918	-39.9023	1	21.003	439	4	2020-01-31T01:11:27	0x00
2997	0.0224397	13.892	14	15	9	8	2.01958	13.892	0.00457749	8065.58	0.129864	8065.57	90	0.0292777	28.0727	0.927409	311.918	3.66217	1	21.003	439	5	2020-01-31T01:11:27	0x00
2998	0.0124992	17.4612	14	15	8	7	1.12492	17.4611	-0.00735733	3596.53	-0.374726	3596.47	90	0.0292777	28.0727	0.927409	311.918	28.4581	1	21.003	439	6	2020-01-31T01:11:27	0x00
2999	0.00646418	12.7692	14	15	7	6	0.581776	12.7692	0.000405406	24404.4	0.0399261	24404.4	90	0.0292777	28.0727	0.927409	311.918	-41.4282	1	21.003	439	7	2020-01-31T01:11:27	0x00
3000	0.379397	1.34291	14	16	12	10	34.147	1.34255	-0.0916196	354.315	-0.15373	354.316	90.0034	0.0311751	27.5256	0.945838	305.829	15.8694	1	21.050	440	1	2020-01-31T01:11:30	0x00
3001	0.0981895	2.11352	14	16	10	8	8.83739	2.11329	0.00526198	2503.51	0.0341152	2503.51	90.0034	0.0311751	27.5256	0.945838	305.829	-34.4091	1	21.050	440	2	2020-01-31T01:11:30	0x00
3002	0.029291	10.985	14	16	8	6	2.63629	10.9849	0.0169317	1139.34	0.36798	1139.36	90.0034	0.0311751	27.5256	0.945838	305.829	12.5887	1	21.050	440	3	2020-01-31T01:11:30	0x00
3003	0.0285036	4.64979	14	16	6	4	2.56542	4.64969	-0.0677531	165.229	-1.51284	165.218	90.0034	0.0311751	27.5256	0.945838	305.829	77.2869	1	21.050	440	4	2020-01-31T01:11:30	0x00
3004	0.00656161	73.5654	14	16	4	2	0.590567	73.5654	-0.077322	392.915	-7.45922	395.241	90.0034	0.0311751	27.5256	0.945838	305.829	17.5479	1	21.050	440	5	2020-01-31T01:11:30	0x00
3005	0.256691	1.2546	14	17	11	8	23.101	1.25414	0.0510451	548.215	0.126603	548.214	89.9952	0.0336447	27.1909	0.956706	302.137	-49.7444	1	21.097	441	1	2020-01-31T01:11:33	0x00
3006	0.0491213	3.36047	14	17	8	5	4.42068	3.3603	-0.0623372	249.908	-0.807889	249.898	89.9952	0.0336447	27.1909	0.956706	302.137	158.77	1	21.097	441	2	2020-01-31T01:11:33	0x00
3007	0.0317006	10.448	14	17	5	2	2.8529	10.4479	-0.115257	214.069	-2.31348	214.09	89.9952	0.0336447	27.1909	0.956706	302.137	-49.7444	1	21.097	441	3	2020-01-31T01:11:33	0x00
3008	0.172347	2.01532	14	18	10	6	15.5105	2.01519	0.0216767	1399.87	0.0800735	1399.87	89.9959	0.0231867	31.4402	0.521397	349.351	-18.8449	1	21.145	442	1	2020-01-31T01:11:36	0x00
3009	0.0530943	6.6354	14	18	6	2	4.77827	6.63536	-0.0730708	417.525	-0.876116	417.512	89.9959	0.0231867	31.4402	0.521397	349.351	96.5133	1	21.145	442	2	2020-01-31T01:11:36	0x00
3010	0.686974	0.625088	13	14	12	11	61.8257	0.624658	-0.0207253	1586.66	-0.0192068	1586.66	89.9972	0.0231864	32.0199	0.654701	355.788	29.221	1	21.192	443	1	2020-01-31T01:11:39	0x00
3011	0.188154	0.547011	13	14	11	10	16.9333	0.546519	-0.00238544	3117.89	-0.00807143	3117.89	89.9972	0.0231864	32.0199	0.654701	355.788	-21.21	1	21.192	443	2	2020-01-31T01:11:39	0x00
